Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","1056","Meat live weight, pig","2016","2016","7021","Annual value","USD","1087","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","1088","Meat live weight, turkey","2016","2016","7021","Annual value","USD","1819","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","568","Melons, other (inc.cantaloupes)","2016","2016","7021","Annual value","USD","388","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2016","2016","7021","Annual value","USD","360","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","79","Millet","2016","2016","7021","Annual value","USD","117","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2016","2016","7021","Annual value","USD","2778","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","292","Mustard seed","2016","2016","7021","Annual value","USD","721","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","234","Nuts nes","2016","2016","7021","Annual value","USD","5710","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","75","Oats","2016","2016","7021","Annual value","USD","142","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","260","Olives","2016","2016","7021","Annual value","USD","954","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","403","Onions, dry","2016","2016","7021","Annual value","USD","301","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","490","Oranges","2016","2016","7021","Annual value","USD","274","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","600","Papayas","2016","2016","7021","Annual value","USD","1085","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","534","Peaches and nectarines","2016","2016","7021","Annual value","USD","900","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","521","Pears","2016","2016","7021","Annual value","USD","712","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","187","Peas, dry","2016","2016","7021","Annual value","USD","243","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","417","Peas, green","2016","2016","7021","Annual value","USD","281","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","223","Pistachios","2016","2016","7021","Annual value","USD","3704","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","536","Plums and sloes","2016","2016","7021","Annual value","USD","855","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","116","Potatoes","2016","2016","7021","Annual value","USD","200","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2016","2016","7021","Annual value","USD","298","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","270","Rapeseed","2016","2016","7021","Annual value","USD","556","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","547","Raspberries","2016","2016","7021","Annual value","USD","3263","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","27","Rice, paddy","2016","2016","7021","Annual value","USD","229","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","71","Rye","2016","2016","7021","Annual value","USD","202","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","280","Safflower seed","2016","2016","7021","Annual value","USD","456","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","83","Sorghum","2016","2016","7021","Annual value","USD","110","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","236","Soybeans","2016","2016","7021","Annual value","USD","348","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","373","Spinach","2016","2016","7021","Annual value","USD","972","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","544","Strawberries","2016","2016","7021","Annual value","USD","2425","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","423","String beans","2016","2016","7021","Annual value","USD","1327","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","157","Sugar beet","2016","2016","7021","Annual value","USD","39","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","156","Sugar cane","2016","2016","7021","Annual value","USD","36","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","267","Sunflower seed","2016","2016","7021","Annual value","USD","384","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2016","2016","7021","Annual value","USD","456","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","495","Tangerines, mandarins, clementines, satsumas","2016","2016","7021","Annual value","USD","459","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","826","Tobacco, unmanufactured","2016","2016","7021","Annual value","USD","4425","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","388","Tomatoes","2016","2016","7021","Annual value","USD","937","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","463","Vegetables, fresh nes","2016","2016","7021","Annual value","USD","399","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","222","Walnuts, with shell","2016","2016","7021","Annual value","USD","2039","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","567","Watermelons","2016","2016","7021","Annual value","USD","304","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","15","Wheat","2016","2016","7021","Annual value","USD","143","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","221","Almonds, with shell","2017","2017","7021","Annual value","USD","5578","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","897","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","526","Apricots","2017","2017","7021","Annual value","USD","1079","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","366","Artichokes","2017","2017","7021","Annual value","USD","1543","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","367","Asparagus","2017","2017","7021","Annual value","USD","2910","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","572","Avocados","2017","2017","7021","Annual value","USD","2315","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","486","Bananas","2017","2017","7021","Annual value","USD","2011","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","44","Barley","2017","2017","7021","Annual value","USD","205","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","176","Beans, dry","2017","2017","7021","Annual value","USD","589","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","414","Beans, green","2017","2017","7021","Annual value","USD","640","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","558","Berries nes","2017","2017","7021","Annual value","USD","1706","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","552","Blueberries","2017","2017","7021","Annual value","USD","4828","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2017","2017","7021","Annual value","USD","437","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2017","2017","7021","Annual value","USD","666","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2017","2017","7021","Annual value","USD","1032","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","531","Cherries","2017","2017","7021","Annual value","USD","2271","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","530","Cherries, sour","2017","2017","7021","Annual value","USD","494","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","191","Chick peas","2017","2017","7021","Annual value","USD","661","","Official data"
